countryOfAsylum,countryOfOrigin,year,totalRefugees
BFA,VNM,2000,3
BDI,COG,2000,2
BDI,COD,2000,25847
BDI,ETH,2000,4
BDI,RWA,2000,1260
BDI,SLE,2000,1
BDI,SOM,2000,11
BDI,UGA,2000,1
BDI,TZA,2000,10
KHM,AFG,2000,5
KHM,DZA,2000,2
KHM,CHN,2000,8
KHM,IRQ,2000,5
KHM,IRN,2000,1
KHM,MMR,2000,1
KHM,NGA,2000,1
KHM,LKA,2000,3
KHM,SDN,2000,2
KHM,VNM,2000,6
CMR,BDI,2000,290
CMR,TCD,2000,42325
CMR,COG,2000,43
CMR,COD,2000,135
CMR,LBR,2000,18
CMR,RWA,2000,707
CAN,AFG,2000,9115
CAN,ALB,2000,625
CAN,DZA,2000,2600
CAN,AGO,2000,140
CAN,ARG,2000,87
CAN,ARM,2000,94
CAN,AUT,2000,19
CAN,AZE,2000,102
CAN,BHR,2000,6
CAN,BGD,2000,2007
CAN,BRB,2000,5
CAN,BLR,2000,36
CAN,BEL,2000,10
CAN,BEN,2000,6
CAN,BMU,2000,1
CAN,BTN,2000,6
CAN,BOL,2000,28
CAN,BIH,2000,15494
CAN,BWA,2000,3
CAN,BRA,2000,32
CAN,BGR,2000,588
CAN,BFA,2000,19
CAN,BDI,2000,890
CAN,CPV,2000,1
CAN,KHM,2000,64
CAN,CMR,2000,139
CAN,CAF,2000,13
CAN,TCD,2000,295
CAN,CHL,2000,224
CAN,CHN,2000,1903
CAN,COL,2000,1077
CAN,COM,2000,1
CAN,COG,2000,1
CAN,CRI,2000,50
CAN,CIV,2000,102
CAN,HRV,2000,4426
CAN,CUB,2000,812
CAN,CYP,2000,7
CAN,CZE,2000,625
CAN,COD,2000,3142
CAN,DNK,2000,21
CAN,DJI,2000,238
CAN,DMA,2000,1
CAN,DOM,2000,38
CAN,ECU,2000,121
CAN,EGY,2000,1043
CAN,SLV,2000,621
CAN,GNQ,2000,4
CAN,ERI,2000,165
CAN,EST,2000,25
CAN,ETH,2000,1635
CAN,FJI,2000,13
CAN,FIN,2000,1
CAN,FRA,2000,49
CAN,GAB,2000,4
CAN,GMB,2000,16
CAN,GEO,2000,123
CAN,DEU,2000,1125
CAN,GHA,2000,303
CAN,GRC,2000,119
CAN,GRD,2000,23
CAN,GTM,2000,710
CAN,GIN,2000,227
CAN,GUY,2000,22
CAN,HTI,2000,439
CAN,HND,2000,241
CAN,HKG,2000,10
CAN,HUN,2000,202
CAN,ISL,2000,4
CAN,IND,2000,3196
CAN,IDN,2000,89
CAN,IRQ,2000,5798
CAN,IRL,2000,3
CAN,IRN,2000,6319
CAN,ISR,2000,264
CAN,ITA,2000,31
CAN,JAM,2000,22
CAN,JPN,2000,3
CAN,JOR,2000,296
CAN,KAZ,2000,548
CAN,KEN,2000,445
CAN,KWT,2000,125
CAN,KGZ,2000,52
CAN,LAO,2000,7
CAN,LVA,2000,36
CAN,LBN,2000,548
CAN,LSO,2000,2
CAN,LBR,2000,159
CAN,LBY,2000,106
CAN,LTU,2000,10
CAN,MDG,2000,5
CAN,MWI,2000,16
CAN,MYS,2000,35
CAN,MDV,2000,2
CAN,MLI,2000,33
CAN,MLT,2000,12
CAN,MRT,2000,15
CAN,MEX,2000,811
CAN,MNG,2000,4
CAN,MAR,2000,55
CAN,MOZ,2000,3
CAN,MMR,2000,391
CAN,NPL,2000,28
CAN,NLD,2000,14
CAN,NIC,2000,192
CAN,NER,2000,9
CAN,NGA,2000,852
CAN,NOR,2000,2
CAN,OMN,2000,3
CAN,PAK,2000,3893
CAN,PAN,2000,21
CAN,PRY,2000,5
CAN,PER,2000,778
CAN,PHL,2000,23
CAN,POL,2000,155
CAN,PRT,2000,7
CAN,KOR,2000,26
CAN,MDA,2000,234
CAN,ROU,2000,572
CAN,RUS,2000,1694
CAN,RWA,2000,1118
CAN,LCA,2000,7
CAN,VCT,2000,48
CAN,STP,2000,2
CAN,SAU,2000,26
CAN,SEN,2000,58
CAN,SRB,2000,6632
CAN,SLE,2000,335
CAN,SGP,2000,6
CAN,SVK,2000,8
CAN,SVN,2000,69
CAN,SOM,2000,5159
CAN,ZAF,2000,26
CAN,ESP,2000,44
CAN,LKA,2000,10591
CAN,PSE,2000,26
CAN,SDN,2000,2968
CAN,SWZ,2000,16
CAN,SWE,2000,17
CAN,CHE,2000,69
CAN,SYR,2000,390
CAN,TJK,2000,113
CAN,THA,2000,107
CAN,MKD,2000,45
CAN,"Tibetans",2000,4
CAN,TGO,2000,118
CAN,TTO,2000,14
CAN,TUN,2000,68
CAN,TUR,2000,765
CAN,TKM,2000,1
CAN,UGA,2000,89
CAN,UKR,2000,547
CAN,ARE,2000,7
CAN,GBR,2000,32
CAN,TZA,2000,24
CAN,USA,2000,148
CAN,URY,2000,33
CAN,UZB,2000,108
CAN,VEN,2000,407
CAN,VNM,2000,155
CAN,YEM,2000,168
CAN,ZMB,2000,50
CAN,ZWE,2000,7
CAF,AGO,2000,42
CAF,BDI,2000,59
CAF,CMR,2000,9
CAF,TCD,2000,3331
CAF,COG,2000,209
CAF,COD,2000,15325
CAF,GMB,2000,5
CAF,GHA,2000,3
CAF,GIN,2000,1
CAF,KEN,2000,2
CAF,LBR,2000,4
CAF,MLI,2000,20
CAF,MRT,2000,1
CAF,NGA,2000,4
CAF,RWA,2000,462
CAF,SEN,2000,18
CAF,SLE,2000,6
CAF,SOM,2000,1
CAF,SDN,2000,36151
CAF,UGA,2000,6
CAF,TZA,2000,2
TCD,AGO,2000,1
TCD,BDI,2000,2
TCD,COG,2000,15
TCD,COD,2000,186
TCD,IRN,2000,5
TCD,LBR,2000,11
TCD,NGA,2000,4
TCD,RWA,2000,20
TCD,SLE,2000,1
TCD,SOM,2000,11
TCD,SDN,2000,17436
CHL,AGO,2000,6
CHL,BIH,2000,3
CHL,BDI,2000,1
CHL,COL,2000,27
CHL,HRV,2000,3
CHL,CUB,2000,44
CHL,COD,2000,1
CHL,ECU,2000,1
CHL,ETH,2000,1
CHL,IND,2000,1
CHL,IRQ,2000,5
CHL,IRN,2000,1
CHL,LBR,2000,3
CHL,LBY,2000,1
CHL,NGA,2000,9
CHL,PER,2000,217
CHL,RUS,2000,3
CHL,RWA,2000,4
CHL,SRB,2000,28
CHL,SOM,2000,1
CHL,PSE,2000,3
CHL,VNM,2000,1
CHN,AFG,2000,1
CHN,BDI,2000,20
CHN,COD,2000,3
CHN,IRQ,2000,1
CHN,IRN,2000,8
CHN,SOM,2000,19
CHN,SDN,2000,1
CHN,VNM,2000,294057
COL,AGO,2000,3
COL,CHL,2000,30
COL,CHN,2000,5
COL,CUB,2000,18
COL,SLV,2000,1
COL,HTI,2000,8
COL,HUN,2000,30
COL,IRQ,2000,2
COL,IRN,2000,13
COL,LBR,2000,4
COL,NIC,2000,80
COL,PER,2000,19
COL,ROU,2000,6
COL,SRB,2000,10
COL,SLE,2000,3
COL,ZAF,2000,3
COL,UKR,2000,1
COM,COG,2000,3
COM,RWA,2000,8
COG,AGO,2000,18515
COG,BDI,2000,130
COG,TCD,2000,220
COG,COD,2000,97600
COG,RWA,2000,6725
CRI,COL,2000,515
CRI,CUB,2000,971
CRI,SLV,2000,793
CRI,NIC,2000,2715
CRI,PER,2000,223
CIV,AGO,2000,5
CIV,BFA,2000,1
CIV,BDI,2000,97
CIV,KHM,2000,34
CIV,CMR,2000,4
CIV,TCD,2000,12
CIV,COG,2000,453
CIV,COD,2000,87
CIV,ETH,2000,13
CIV,GHA,2000,57
CIV,IRN,2000,19
CIV,LBR,2000,117749
CIV,MRT,2000,3
CIV,NGA,2000,17
CIV,RWA,2000,258
CIV,SLE,2000,1779
CIV,SOM,2000,1
CIV,PSE,2000,7
CIV,SDN,2000,10
CIV,SYR,2000,3
CIV,TGO,2000,7
CIV,VNM,2000,75
HRV,ARM,2000,4
HRV,BIH,2000,20889
HRV,RUS,2000,1
HRV,SRB,2000,1543
CUB,AFG,2000,19
CUB,BDI,2000,1
CUB,CHL,2000,11
CUB,COG,2000,4
CUB,COD,2000,1
CUB,SLV,2000,6
CUB,ERI,2000,3
CUB,ETH,2000,29
CUB,GTM,2000,3
CUB,HTI,2000,1
CUB,IRQ,2000,2
CUB,IRN,2000,17
CUB,LBR,2000,2
CUB,RWA,2000,3
CUB,SLE,2000,2
CUB,LKA,2000,1
CUB,PSE,2000,11
CUB,SDN,2000,30
CUB,SYR,2000,6
CUB,ESH,2000,802
CYP,AFG,2000,2
CYP,DZA,2000,1
CYP,BGD,2000,1
CYP,BIH,2000,5
CYP,IRQ,2000,20
CYP,IRN,2000,14
CYP,LBY,2000,1
CYP,PAK,2000,1
CYP,SRB,2000,7
CYP,SLE,2000,7
CYP,SOM,2000,4
CYP,LKA,2000,3
CYP,PSE,2000,4
CYP,SDN,2000,1
CYP,SYR,2000,4
CYP,TUR,2000,1
CZE,AFG,2000,192
CZE,ALB,2000,18
CZE,AGO,2000,19
CZE,ARM,2000,68
CZE,AZE,2000,27
CZE,BLR,2000,44
CZE,BIH,2000,25
CZE,BGR,2000,38
CZE,CUB,2000,17
CZE,COD,2000,42
CZE,ETH,2000,8
CZE,GEO,2000,16
CZE,GHA,2000,23
CZE,IRQ,2000,68
CZE,IRN,2000,21
CZE,NGA,2000,19
CZE,ROU,2000,140
CZE,RUS,2000,145
CZE,SRB,2000,61
CZE,SOM,2000,7
CZE,LKA,2000,8
CZE,TUR,2000,12
CZE,TKM,2000,6
CZE,UKR,2000,18
CZE,VNM,2000,66
COD,AGO,2000,175420
COD,BDI,2000,19760
COD,COG,2000,5100
COD,RWA,2000,46280
COD,SDN,2000,72910
COD,UGA,2000,13020
DNK,AFG,2000,3525
DNK,ALB,2000,8
DNK,DZA,2000,51
DNK,AGO,2000,32
DNK,ARM,2000,468
DNK,AZE,2000,27
DNK,BHR,2000,19
DNK,BGD,2000,17
DNK,BLR,2000,25
DNK,BLZ,2000,1
DNK,BEN,2000,2
DNK,BTN,2000,5
DNK,BIH,2000,27519
DNK,BGR,2000,12
DNK,BDI,2000,255
DNK,KHM,2000,24
DNK,CMR,2000,9
DNK,CHL,2000,11
DNK,CHN,2000,209
DNK,COL,2000,31
DNK,COG,2000,16
DNK,CRI,2000,1
DNK,CIV,2000,4
DNK,HRV,2000,122
DNK,CUB,2000,17
DNK,PRK,2000,2
DNK,COD,2000,115
DNK,EGY,2000,30
DNK,ERI,2000,31
DNK,EST,2000,3
DNK,ETH,2000,220
DNK,FRA,2000,1
DNK,GMB,2000,5
DNK,GEO,2000,46
DNK,GHA,2000,8
DNK,GTM,2000,5
DNK,GIN,2000,1
DNK,IND,2000,33
DNK,IDN,2000,13
DNK,IRQ,2000,11808
DNK,IRN,2000,2460
DNK,ISR,2000,7
DNK,JOR,2000,53
DNK,KAZ,2000,8
DNK,KEN,2000,18
DNK,KWT,2000,7
DNK,LBN,2000,373
DNK,LSO,2000,1
DNK,LBR,2000,31
DNK,LBY,2000,35
DNK,LTU,2000,10
DNK,MWI,2000,1
DNK,MLI,2000,2
DNK,MLT,2000,1
DNK,MRT,2000,11
DNK,MAR,2000,9
DNK,MMR,2000,54
DNK,NAM,2000,7
DNK,NGA,2000,17
DNK,NOR,2000,1
DNK,PAK,2000,30
DNK,PER,2000,30
DNK,PHL,2000,2
DNK,POL,2000,12
DNK,MDA,2000,32
DNK,ROU,2000,68
DNK,RUS,2000,196
DNK,RWA,2000,130
DNK,SRB,2000,4327
DNK,SYC,2000,4
DNK,SLE,2000,35
DNK,SVK,2000,24
DNK,SVN,2000,1
DNK,SOM,2000,9957
DNK,ZAF,2000,2
DNK,LKA,2000,1022
DNK,PSE,2000,4863
DNK,SDN,2000,155
DNK,SYR,2000,219
DNK,TJK,2000,7
DNK,THA,2000,6
DNK,MKD,2000,54
DNK,TGO,2000,13
DNK,TUN,2000,35
DNK,TUR,2000,82
DNK,UGA,2000,181
DNK,UKR,2000,98
DNK,USA,2000,2
DNK,URY,2000,1
DNK,UZB,2000,12
DNK,VNM,2000,1293
DNK,YEM,2000,23
DJI,BDI,2000,5
DJI,COD,2000,2
DJI,ETH,2000,1508
DJI,IRQ,2000,1
DJI,NER,2000,1
DJI,RWA,2000,14
DJI,SOM,2000,21698
DJI,SDN,2000,7
DJI,TZA,2000,1
DJI,YEM,2000,6
DOM,CHN,2000,1
DOM,CUB,2000,34
DOM,HTI,2000,472
DOM,SRB,2000,1
DOM,SVK,2000,2
ECU,AFG,2000,70
ECU,AGO,2000,1
ECU,AZE,2000,3
ECU,BDI,2000,1
ECU,CHL,2000,5
ECU,COL,2000,1374
ECU,HRV,2000,1
ECU,CUB,2000,8
ECU,COD,2000,5
ECU,GHA,2000,1
ECU,GIN,2000,1
ECU,HUN,2000,2
ECU,IND,2000,3
ECU,IRQ,2000,11
ECU,IRN,2000,34
ECU,LAO,2000,1
ECU,LBR,2000,3
ECU,NGA,2000,3
ECU,PAK,2000,12
ECU,PAN,2000,4
ECU,PER,2000,15
ECU,POL,2000,2
ECU,SRB,2000,4
ECU,SOM,2000,1
ECU,LKA,2000,1
ECU,PSE,2000,1
ECU,SDN,2000,1
ECU,SYR,2000,15
ECU,TGO,2000,1
ECU,UZB,2000,4
ECU,VNM,2000,8
EGY,AFG,2000,60
EGY,BDI,2000,36
EGY,ETH,2000,54
EGY,IRQ,2000,48
EGY,LBR,2000,42
EGY,RWA,2000,24
EGY,SLE,2000,142
EGY,SOM,2000,2610
EGY,SDN,2000,2833
EGY,YEM,2000,683
SLV,IRN,2000,2
SLV,NIC,2000,57
ERI,SOM,2000,1253
ERI,SDN,2000,731
EST,AFG,2000,2
EST,DZA,2000,2
ETH,AFG,2000,3
ETH,AGO,2000,3
ETH,BDI,2000,17
ETH,TCD,2000,2
ETH,CZE,2000,2
ETH,COD,2000,43
ETH,DJI,2000,1560
ETH,ERI,2000,3276
ETH,IRQ,2000,2
ETH,KEN,2000,3
ETH,RWA,2000,63
ETH,SOM,2000,121096
ETH,ZAF,2000,3
ETH,LKA,2000,1
ETH,SDN,2000,71732
ETH,UGA,2000,92
ETH,YEM,2000,61
FIN,AFG,2000,351
FIN,DZA,2000,43
FIN,AGO,2000,94
FIN,ARM,2000,5
FIN,AZE,2000,16
FIN,BGD,2000,18
FIN,BLR,2000,5
FIN,BIH,2000,368
FIN,BGR,2000,26
FIN,CMR,2000,1
FIN,CHN,2000,37
FIN,COG,2000,6
FIN,CIV,2000,1
FIN,HRV,2000,105
FIN,CUB,2000,56
FIN,CZE,2000,2
FIN,COD,2000,138
FIN,EGY,2000,7
FIN,ERI,2000,1
FIN,EST,2000,4
FIN,ETH,2000,131
FIN,GMB,2000,3
FIN,GEO,2000,19
FIN,GHA,2000,24
FIN,GIN,2000,1
FIN,HUN,2000,4
FIN,IND,2000,7
FIN,IRQ,2000,1860
FIN,IRN,2000,2496
FIN,ISR,2000,5
FIN,JOR,2000,17
FIN,KAZ,2000,2
FIN,LBN,2000,23
FIN,LBR,2000,31
FIN,LBY,2000,19
FIN,MMR,2000,94
FIN,NAM,2000,1
FIN,NPL,2000,1
FIN,NER,2000,3
FIN,NGA,2000,13
FIN,PAK,2000,19
FIN,ROU,2000,75
FIN,RUS,2000,18
FIN,RWA,2000,17
FIN,SEN,2000,2
FIN,SRB,2000,3559
FIN,SLE,2000,11
FIN,SVK,2000,7
FIN,SOM,2000,2613
FIN,LKA,2000,75
FIN,SDN,2000,22
FIN,SYR,2000,26
FIN,TJK,2000,7
FIN,MKD,2000,9
FIN,TGO,2000,3
FIN,TUR,2000,184
FIN,UGA,2000,12
FIN,UKR,2000,7
FIN,VNM,2000,355
FIN,YEM,2000,1
FRA,AFG,2000,1190
FRA,ALB,2000,744
FRA,DZA,2000,353
FRA,AGO,2000,1545
FRA,ARM,2000,390
FRA,AZE,2000,95
FRA,BGD,2000,581
FRA,BLR,2000,54
FRA,BOL,2000,31
FRA,BIH,2000,1100
FRA,BGR,2000,129
FRA,BFA,2000,34
FRA,BDI,2000,192
FRA,KHM,2000,18126
FRA,CMR,2000,94
FRA,CAF,2000,82
FRA,TCD,2000,296
FRA,CHL,2000,160
FRA,CHN,2000,615
FRA,COL,2000,245
FRA,COG,2000,346
FRA,HRV,2000,53
FRA,CUB,2000,82
FRA,COD,2000,4902
FRA,DJI,2000,38
FRA,EGY,2000,75
FRA,GNQ,2000,25
FRA,ETH,2000,277
FRA,GMB,2000,45
FRA,GEO,2000,229
FRA,GHA,2000,818
FRA,GIN,2000,248
FRA,GNB,2000,830
FRA,HTI,2000,1374
FRA,HUN,2000,70
FRA,IND,2000,129
FRA,IRQ,2000,1578
FRA,IRN,2000,2241
FRA,KAZ,2000,43
FRA,LAO,2000,10379
FRA,LVA,2000,41
FRA,LBN,2000,70
FRA,LBR,2000,153
FRA,MDG,2000,36
FRA,MLI,2000,108
FRA,MRT,2000,1555
FRA,MAR,2000,96
FRA,MMR,2000,58
FRA,NGA,2000,154
FRA,PAK,2000,127
FRA,PER,2000,341
FRA,POL,2000,288
FRA,MDA,2000,52
FRA,ROU,2000,406
FRA,RUS,2000,499
FRA,RWA,2000,919
FRA,SEN,2000,45
FRA,SRB,2000,3791
FRA,SLE,2000,61
FRA,SVK,2000,51
FRA,SOM,2000,589
FRA,ZAF,2000,25
FRA,LKA,2000,15183
FRA,PSE,2000,79
FRA,SDN,2000,237
FRA,SYR,2000,148
FRA,MKD,2000,53
FRA,TGO,2000,140
FRA,TUN,2000,291
FRA,TUR,2000,9896
FRA,UGA,2000,32
FRA,UKR,2000,363
FRA,VNM,2000,12923
GAB,AGO,2000,37
GAB,BDI,2000,23
GAB,KHM,2000,4
GAB,CMR,2000,1
GAB,CAF,2000,17
GAB,TCD,2000,39
GAB,COG,2000,17555
GAB,COD,2000,20
GAB,GNQ,2000,123
GAB,GHA,2000,2
GAB,LBR,2000,12
GAB,MLI,2000,3
GAB,MRT,2000,20
GAB,NER,2000,1
GAB,NGA,2000,1
GAB,RWA,2000,78
GAB,STP,2000,23
GAB,SEN,2000,1
GAB,SLE,2000,5
GAB,SOM,2000,2
GAB,SDN,2000,6
GAB,TGO,2000,5
GAB,VNM,2000,4
GMB,LBR,2000,131
GMB,SEN,2000,4230
GMB,SLE,2000,7631
GEO,AFG,2000,3
GEO,AZE,2000,13
GEO,IRN,2000,1
GEO,RUS,2000,7603
GHA,AGO,2000,1
GHA,BIH,2000,1
GHA,BFA,2000,1
GHA,BDI,2000,7
GHA,CMR,2000,6
GHA,TCD,2000,1
GHA,COG,2000,5
GHA,COD,2000,12
GHA,ETH,2000,6
GHA,LBR,2000,9454
GHA,LBY,2000,6
GHA,NGA,2000,6
GHA,RWA,2000,30
GHA,SLE,2000,2103
GHA,SOM,2000,1
GHA,SDN,2000,21
GHA,TGO,2000,1058
GHA,UGA,2000,1
GRC,AFG,2000,131
GRC,COD,2000,20
GRC,ETH,2000,231
GRC,IRQ,2000,511
GRC,IRN,2000,292
GRC,LBN,2000,22
GRC,NGA,2000,11
GRC,SLE,2000,16
GRC,PSE,2000,29
GRC,SDN,2000,33
GRC,SYR,2000,30
GRC,TUR,2000,2327
GTM,AGO,2000,1
GTM,CHN,2000,3
GTM,CUB,2000,9
GTM,DOM,2000,1
GTM,SLV,2000,171
GTM,HTI,2000,3
GTM,HND,2000,7
GTM,NIC,2000,512
GTM,NGA,2000,1
GTM,PER,2000,6
GTM,RUS,2000,5
GTM,SDN,2000,1
GIN,DZA,2000,2
GIN,BFA,2000,4
GIN,BDI,2000,11
GIN,CMR,2000,3
GIN,CAF,2000,1
GIN,TCD,2000,17
GIN,CHN,2000,5
GIN,COM,2000,20
GIN,COG,2000,6
GIN,COD,2000,28
GIN,LBR,2000,117069
GIN,NGA,2000,3
GIN,RUS,2000,2
GIN,RWA,2000,5
GIN,SLE,2000,310024
GIN,SDN,2000,3
GIN,TGO,2000,3
GNB,LBR,2000,244
GNB,SEN,2000,6554
GNB,SLE,2000,739
HND,CUB,2000,4
HND,HTI,2000,7
HND,SLE,2000,1
HKG,ERI,2000,1
HKG,PAK,2000,3
HKG,SLE,2000,1
HKG,LKA,2000,2
HKG,VNM,2000,975
HUN,AFG,2000,694
HUN,ALB,2000,9
HUN,DZA,2000,18
HUN,AGO,2000,8
HUN,ARM,2000,37
HUN,BGD,2000,3
HUN,BLR,2000,1
HUN,BIH,2000,8
HUN,CMR,2000,57
HUN,CHN,2000,2
HUN,COG,2000,13
HUN,HRV,2000,33
HUN,CUB,2000,2
HUN,COD,2000,16
HUN,ERI,2000,1
HUN,ETH,2000,17
HUN,GEO,2000,47
HUN,GHA,2000,5
HUN,GIN,2000,3
HUN,IRQ,2000,201
HUN,IRN,2000,14
HUN,KWT,2000,2
HUN,LBN,2000,2
HUN,LBR,2000,7
HUN,NGA,2000,30
HUN,PAK,2000,5
HUN,MDA,2000,2
HUN,ROU,2000,1318
HUN,RUS,2000,21
HUN,RWA,2000,1
HUN,SEN,2000,1
HUN,SRB,2000,2344
HUN,SLE,2000,33
HUN,SOM,2000,33
HUN,PSE,2000,1
HUN,SDN,2000,26
HUN,SYR,2000,8
HUN,MKD,2000,3
HUN,TGO,2000,1
HUN,TUR,2000,7
HUN,UGA,2000,1
HUN,UKR,2000,10
ISL,ALB,2000,4
ISL,DZA,2000,2
ISL,BGD,2000,3
ISL,BLR,2000,1
ISL,COD,2000,1
ISL,GMB,2000,1
ISL,GHA,2000,1
ISL,IRQ,2000,11
ISL,IRN,2000,2
ISL,LBN,2000,1
ISL,PAK,2000,5
ISL,ROU,2000,3
ISL,RUS,2000,1
ISL,SRB,2000,169
ISL,SLE,2000,1
ISL,SYR,2000,1
ISL,MKD,2000,1
ISL,TUN,2000,1
ISL,TUR,2000,1
ISL,UKR,2000,3
ISL,VNM,2000,30
IND,AFG,2000,12760
IND,CHN,2000,92343
IND,COG,2000,1
IND,ETH,2000,10
IND,IRQ,2000,30
IND,IRN,2000,114
IND,ISR,2000,4
IND,LAO,2000,1
IND,LBR,2000,5
IND,MMR,2000,779
IND,RWA,2000,6
IND,SRB,2000,5
IND,SOM,2000,84
IND,LKA,2000,64743
IND,SDN,2000,56
IDN,AFG,2000,34
IDN,DZA,2000,2
IDN,AGO,2000,1
IDN,IRQ,2000,353
IDN,IRN,2000,4
IDN,LBR,2000,1
IDN,SLE,2000,1
IDN,SOM,2000,12
IDN,LKA,2000,1
IDN,PSE,2000,5
IDN,TLS,2000,122202
IDN,VNM,2000,2
IRQ,ERI,2000,572
IRQ,IRN,2000,23893
IRQ,SOM,2000,313
IRQ,PSE,2000,90000
IRQ,SDN,2000,220
IRQ,SYR,2000,49
IRQ,TUR,2000,12640
IRL,AFG,2000,30
IRL,ALB,2000,1
IRL,DZA,2000,25
IRL,AGO,2000,22
IRL,AZE,2000,8
IRL,BEL,2000,3
IRL,BIH,2000,650
IRL,BGR,2000,1
IRL,BFA,2000,1
IRL,BDI,2000,2
IRL,CMR,2000,2
IRL,CHN,2000,1
IRL,COG,2000,2
IRL,HRV,2000,1
IRL,CUB,2000,3
IRL,CZE,2000,5
IRL,COD,2000,56
IRL,EGY,2000,6
IRL,ERI,2000,3
IRL,ETH,2000,6
IRL,IND,2000,1
IRL,IRQ,2000,74
IRL,IRN,2000,11
IRL,JOR,2000,2
IRL,KAZ,2000,3
IRL,KEN,2000,5
IRL,LBR,2000,7
IRL,LBY,2000,48
IRL,MRT,2000,2
IRL,NGA,2000,12
IRL,POL,2000,2
IRL,MDA,2000,1
IRL,ROU,2000,8
IRL,RUS,2000,17
IRL,RWA,2000,11
IRL,SAU,2000,1
IRL,SRB,2000,111
IRL,SLE,2000,5
IRL,SOM,2000,85
IRL,LKA,2000,4
IRL,PSE,2000,8
IRL,SDN,2000,15
IRL,SYR,2000,2
IRL,TJK,2000,2
IRL,TGO,2000,3
IRL,TUR,2000,4
IRL,UKR,2000,10
IRL,VNM,2000,1
IRN,AFG,2000,1482000
IRN,IRQ,2000,386000
ISR,ARM,2000,1
ISR,CHN,2000,2
ISR,COL,2000,2
ISR,COG,2000,6
ISR,EGY,2000,1
ISR,ETH,2000,22
ISR,IRQ,2000,7
ISR,IRN,2000,2
ISR,LBN,2000,3909
ISR,RUS,2000,5
ISR,SLE,2000,108
ISR,SDN,2000,4
ISR,SYR,2000,4
ISR,TUR,2000,2
ITA,AFG,2000,66
ITA,ALB,2000,958
ITA,DZA,2000,51
ITA,AGO,2000,81
ITA,ARM,2000,26
ITA,AZE,2000,7
ITA,BGD,2000,8
ITA,BLR,2000,1
ITA,BEN,2000,3
ITA,BIH,2000,17
ITA,BGR,2000,18
ITA,BDI,2000,47
ITA,KHM,2000,6
ITA,CMR,2000,27
ITA,CAF,2000,2
ITA,TCD,2000,2
ITA,CHN,2000,9
ITA,COL,2000,23
ITA,COG,2000,143
ITA,CIV,2000,5
ITA,HRV,2000,5
ITA,CUB,2000,24
ITA,COD,2000,214
ITA,ECU,2000,2
ITA,EGY,2000,12
ITA,SLV,2000,1
ITA,ERI,2000,16
ITA,ETH,2000,201
ITA,GAB,2000,1
ITA,GMB,2000,2
ITA,GEO,2000,30
ITA,GHA,2000,5
ITA,GIN,2000,2
ITA,GNB,2000,1
ITA,IND,2000,2
ITA,IRQ,2000,923
ITA,IRN,2000,457
ITA,JOR,2000,2
ITA,KAZ,2000,5
ITA,KEN,2000,2
ITA,LBN,2000,28
ITA,LBR,2000,15
ITA,LBY,2000,2
ITA,LTU,2000,1
ITA,MRT,2000,1
ITA,MAR,2000,5
ITA,MMR,2000,2
ITA,NGA,2000,11
ITA,PAK,2000,47
ITA,PNG,2000,2
ITA,PER,2000,8
ITA,POL,2000,2
ITA,ROU,2000,84
ITA,RUS,2000,86
ITA,RWA,2000,173
ITA,SEN,2000,2
ITA,SRB,2000,1101
ITA,SLE,2000,29
ITA,SOM,2000,160
ITA,ZAF,2000,1
ITA,LKA,2000,33
ITA,PSE,2000,15
ITA,SDN,2000,164
ITA,SYR,2000,24
ITA,TJK,2000,2
ITA,MKD,2000,5
ITA,TGO,2000,13
ITA,TUN,2000,53
ITA,TUR,2000,755
ITA,UGA,2000,2
ITA,UKR,2000,11
ITA,VNM,2000,12
ITA,YEM,2000,1
JAM,COG,2000,1
JAM,CUB,2000,17
JAM,HTI,2000,9
JAM,LBR,2000,1
JAM,NGA,2000,2
JAM,SLE,2000,7
JAM,LKA,2000,1
JPN,AFG,2000,41
JPN,KHM,2000,376
JPN,CHN,2000,28
JPN,ETH,2000,12
JPN,IRQ,2000,3
JPN,IRN,2000,16
JPN,LAO,2000,390
JPN,MMR,2000,72
JPN,PAK,2000,2
JPN,SDN,2000,12
JPN,TUR,2000,4
JPN,VNM,2000,2759
JOR,AFG,2000,1
JOR,BIH,2000,15
JOR,COD,2000,1
JOR,ETH,2000,2
JOR,IRQ,2000,919
JOR,LBY,2000,1
JOR,RUS,2000,72
JOR,SOM,2000,40
JOR,SDN,2000,18
JOR,SYR,2000,2
JOR,YEM,2000,1
KAZ,AFG,2000,2460
KAZ,DZA,2000,8
KAZ,AZE,2000,20
KAZ,CHN,2000,27
KAZ,GEO,2000,10
KAZ,IND,2000,7
KAZ,IRQ,2000,16
KAZ,PAK,2000,9
KAZ,RUS,2000,12671
KAZ,RWA,2000,5
KAZ,SLE,2000,4
KAZ,PSE,2000,351
KAZ,SDN,2000,1
KAZ,SYR,2000,3
KAZ,TJK,2000,4982
KEN,BDI,2000,146
KEN,COD,2000,251
KEN,ERI,2000,113
KEN,ETH,2000,4053
KEN,LBR,2000,3
KEN,RWA,2000,2691
KEN,SOM,2000,137376
KEN,SDN,2000,55585
KEN,UGA,2000,5780
KWT,AFG,2000,92
KWT,IRQ,2000,1200
KWT,SOM,2000,145
KWT,PSE,2000,1261
KGZ,AFG,2000,804
KGZ,TJK,2000,9805
LVA,COD,2000,1
